Player_ID,Player,Team,GP,MIN,FGM,FGA,FGpct,ThreePM,ThreePA,ThreePct,FTM,FTA,FTpct,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,Type
41396,Zach LaVine *,-,353,30.8,6.4,14.3,.447,1.8,4.9,.375,3.1,3.8,.819,2.5,2.2,0.5,3.2,3.6,3.6,1.0,0.3,17.7,Career Averages
4655,Joe Barry Carroll,-,705,32.4,7.1,15.0,.474,0.0,0.0,.000,3.4,4.6,.747,2.8,3.1,2.4,5.3,7.7,1.8,1.0,1.6,17.7,Career Averages
65806,Dave Cowens,-,766,38.6,7.5,16.3,.460,0.0,0.1,.071,2.6,3.4,.783,2.2,3.8,3.0,9.8,13.6,3.8,1.1,0.9,17.6,Career Averages
4619,James Worthy,LAL,926,32.4,7.4,14.3,.521,0.1,0.5,.241,2.6,3.4,.769,2.0,2.1,1.7,3.4,5.1,3.0,1.1,0.7,17.6,Career Averages
65996,Bob Love,-,789,31.8,6.9,16.1,.429,0.0,0.0,.000,3.8,4.7,.805,0.0,2.7,2.0,3.7,5.9,1.4,0.8,0.2,17.6,Career Averages
4616,Reggie Lewis,BOS,450,32.6,7.1,14.6,.488,0.1,0.3,.200,3.3,4.0,.824,1.6,2.8,1.3,3.0,4.3,2.6,1.3,0.9,17.6,Career Averages
66351,Ed Macauley,-,641,35.7,5.8,13.4,.436,0.0,0.0,.000,5.9,7.7,.761,0.0,2.6,0.0,0.0,7.5,3.2,0.0,0.0,17.5,Career Averages
607,Antoine Walker,BOS,893,35.3,6.8,16.5,.414,1.6,4.8,.325,2.3,3.7,.633,2.8,2.8,2.1,5.6,7.7,3.5,1.2,0.5,17.5,Career Averages
41490,D'Angelo Russell *,-,317,29.0,6.4,15.3,.420,2.4,6.6,.356,2.2,2.9,.772,2.9,1.9,0.6,3.1,3.7,5.3,1.1,0.2,17.5,Career Averages
65855,Rudy Tomjanovich,HOU,768,33.5,7.3,14.6,.501,0.3,1.1,.262,2.7,3.5,.784,1.6,2.5,2.2,5.2,8.1,2.0,0.7,0.3,17.4,Career Averages
66170,Bob Rule,-,403,29.4,6.9,15.0,.461,0.0,0.0,.000,3.6,5.3,.686,0.0,3.1,1.6,2.2,8.3,1.5,0.4,0.4,17.4,Career Averages
392,Kevin Martin,SAC,714,30.2,5.4,12.3,.437,1.6,4.2,.384,5.0,5.7,.870,1.7,1.9,0.6,2.6,3.2,1.9,0.9,0.1,17.4,Career Averages
4643,Jeff Ruland,WAS,332,33.4,6.3,11.2,.564,0.0,0.1,.158,4.7,6.5,.718,3.7,3.7,3.3,6.9,10.2,3.0,0.8,0.8,17.4,Career Averages
4697,Purvis Short,-,842,29.2,7.0,14.9,.474,0.2,0.6,.282,3.1,3.8,.824,2.0,2.9,1.7,2.6,4.3,2.5,1.0,0.2,17.3,Career Averages
22337,Victor Oladipo *,-,421,33.0,6.4,14.5,.441,1.5,4.4,.350,3.0,3.8,.794,2.6,2.4,0.6,4.0,4.6,3.9,1.7,0.5,17.3,Career Averages
915,Allan Houston,NYK,839,33.7,6.4,14.3,.444,1.6,3.9,.402,3.1,3.6,.863,2.1,2.5,0.4,2.5,2.9,2.4,0.7,0.2,17.3,Career Averages
52034,Jayson Tatum *,BOS,225,31.8,6.3,13.8,.457,1.8,4.5,.401,2.9,3.6,.829,1.7,2.1,0.8,5.1,6.0,2.2,1.2,0.8,17.3,Career Averages
66191,Richie Guerin,-,848,32.4,6.1,14.7,.416,0.0,0.0,.000,5.1,6.5,.780,0.0,3.3,0.0,0.0,5.0,5.0,0.0,0.0,17.3,Career Averages
65858,George McGinnis,-,528,30.7,6.4,14.3,.448,0.0,0.1,.080,4.4,6.7,.651,3.5,3.8,3.0,6.8,9.8,3.8,1.7,0.4,17.2,Career Averages
45372,Cliff Robinson,-,629,30.7,7.1,15.3,.468,0.0,0.1,.189,2.9,4.0,.722,2.5,3.0,2.2,6.2,8.3,2.0,1.0,0.7,17.2,Career Averages
65862,Jo Jo White,-,837,35.8,7.4,16.6,.444,0.0,0.1,.167,2.5,3.0,.834,2.4,2.5,0.9,2.7,4.0,4.9,1.3,0.2,17.2,Career Averages
65863,Phil Chenier,-,578,33.1,7.1,16.0,.444,0.1,0.3,.400,2.9,3.6,.806,1.4,2.0,0.9,2.7,3.6,3.0,1.6,0.6,17.2,Career Averages
4659,Calvin Natt,-,599,31.4,6.7,12.7,.528,0.0,0.1,.219,3.8,4.9,.768,2.1,2.3,2.3,4.5,6.8,2.2,0.9,0.3,17.2,Career Averages
4664,Kelly Tripucka,-,707,29.6,6.3,13.3,.473,0.2,0.7,.361,4.4,5.2,.849,2.4,2.3,1.3,2.5,3.8,3.0,1.0,0.2,17.2,Career Averages
4657,Artis Gilmore,-,909,32.7,6.3,10.5,.599,0.0,0.0,.077,4.5,6.3,.713,2.8,3.3,2.9,7.2,10.1,2.0,0.5,1.9,17.1,Career Averages
66158,Gus Johnson,-,581,34.7,7.1,16.1,.440,0.0,0.0,.000,2.9,4.2,.699,0.0,3.5,0.0,0.0,12.7,2.7,0.0,0.0,17.1,Career Averages
71,Rudy Gay *,-,946,33.1,6.5,14.2,.456,1.0,3.0,.347,3.1,3.9,.799,2.2,2.4,1.4,4.5,5.9,2.2,1.2,0.8,17.1,Career Averages
363,Jason Richardson,GSW,857,34.1,6.5,14.8,.438,1.9,5.1,.370,2.2,3.2,.707,1.8,2.3,1.2,3.7,5.0,2.7,1.2,0.4,17.1,Career Averages
51350,Gus Williams,-,825,31.1,7.0,15.2,.461,0.2,0.9,.238,2.9,3.8,.756,2.5,2.0,1.0,1.7,2.7,5.6,2.0,0.4,17.1,Career Averages
742,Alonzo Mourning,MIA,838,31.0,6.1,11.6,.527,0.0,0.1,.247,4.8,7.0,.692,2.6,3.4,2.6,5.9,8.5,1.1,0.5,2.8,17.1,Career Averages
206,Richard Hamilton,DET,921,32.1,6.5,14.4,.449,0.6,1.7,.346,3.5,4.1,.852,2.1,2.5,0.9,2.2,3.1,3.4,0.8,0.1,17.1,Career Averages
515,Pau Gasol,-,1226,33.4,6.5,12.8,.507,0.1,0.4,.368,3.9,5.1,.753,2.2,2.1,2.5,6.7,9.2,3.2,0.5,1.6,17.0,Career Averages
4610,Larry Nance,PHX,921,33.3,6.9,12.7,.546,0.0,0.1,.145,3.2,4.2,.755,1.9,2.9,2.5,5.5,8.0,2.6,0.9,2.2,17.0,Career Averages
6160,Jimmy Butler *,-,581,33.0,5.5,12.2,.454,0.9,2.6,.333,5.1,6.1,.835,1.5,1.4,1.5,3.6,5.1,3.7,1.6,0.5,17.0,Career Averages
614,Peja Stojakovic,SAC,804,33.5,6.0,13.3,.450,2.2,5.5,.401,2.8,3.1,.895,1.4,1.7,0.9,3.8,4.7,1.8,0.9,0.1,17.0,Career Averages
66206,Clyde Lovellette,-,704,27.1,6.8,15.3,.443,0.0,0.0,.000,3.4,4.5,.757,0.0,3.3,0.0,0.0,9.5,1.6,0.0,0.0,17.0,Career Averages
65792,Larry Kenon,-,503,30.8,7.1,14.5,.489,0.0,0.0,.100,2.8,3.5,.798,2.6,2.1,2.7,5.1,7.8,2.6,1.3,0.3,17.0,Career Averages
74086,Deandre Ayton *,PHX,109,31.4,7.5,13.2,.570,0.0,0.2,.176,1.9,2.6,.748,1.9,3.0,3.4,7.3,10.7,1.8,0.8,1.1,17.0,Career Averages
49571,Nikola Jokic *,DEN,381,29.0,6.5,12.4,.524,0.9,2.7,.338,3.0,3.6,.826,2.5,2.8,2.6,7.0,9.6,5.5,1.1,0.7,17.0,Career Averages
66071,Jerry Lucas,-,829,38.8,6.9,13.8,.499,0.0,0.0,.000,3.2,4.1,.783,0.0,2.9,0.8,4.3,15.6,3.3,0.4,0.3,17.0,Career Averages
305,Jerry Stackhouse,-,970,31.2,5.6,13.6,.409,1.0,3.3,.309,4.8,5.8,.822,2.7,1.9,1.0,2.2,3.2,3.3,0.9,0.5,16.9,Career Averages
770,Brook Lopez *,-,785,30.6,6.4,13.1,.494,0.7,2.0,.341,3.3,4.1,.793,1.8,2.7,2.1,4.3,6.4,1.5,0.6,1.8,16.8,Career Averages
65887,Sidney Wicks,-,760,33.9,6.6,14.5,.459,0.0,0.0,.000,3.6,5.2,.685,2.4,3.3,2.6,5.5,8.7,3.2,1.0,0.7,16.8,Career Averages
242,Danny Granger,-,586,31.5,5.7,13.1,.434,1.7,4.5,.380,3.7,4.4,.848,1.9,2.8,1.2,3.8,4.9,1.9,1.0,0.8,16.8,Career Averages
66572,Lee Shaffer,PHI,196,28.0,6.8,16.1,.420,0.0,0.0,.000,3.2,4.2,.776,0.0,3.2,0.0,0.0,6.3,1.2,0.0,0.0,16.8,Career Averages
376,Dwight Howard *,-,1113,33.5,6.1,10.3,.586,0.0,0.1,.132,4.6,8.2,.565,2.8,3.2,3.5,8.8,12.3,1.4,0.9,1.9,16.7,Career Averages
1248,J.R. Rider,POR,563,31.7,6.4,14.4,.443,1.2,3.4,.352,2.8,3.4,.812,2.5,2.4,1.2,2.6,3.8,2.7,0.7,0.2,16.7,Career Averages
849,Grant Hill,ORL,1026,33.9,6.2,12.8,.483,0.2,0.7,.314,4.1,5.4,.769,2.4,2.3,1.1,4.9,6.0,4.1,1.2,0.6,16.7,Career Averages
66301,Jimmy Walker,-,698,33.8,6.6,14.4,.461,0.0,0.0,.000,3.4,4.2,.829,0.0,2.5,0.6,2.1,2.7,3.5,1.1,0.2,16.7,Career Averages
275,Vince Carter *,TOR,1541,30.1,6.0,13.8,.435,1.5,4.0,.371,3.1,3.9,.798,1.7,2.6,1.1,3.2,4.3,3.1,1.0,0.6,16.7,Career Averages
1378,Dino Radja,BOS,224,32.6,6.8,13.6,.497,0.0,0.0,.000,3.1,4.3,.735,2.2,3.3,2.2,6.2,8.4,1.6,0.9,1.3,16.7,Career Averages
65807,Randy Smith,-,976,32.2,6.8,14.6,.470,0.1,0.3,.155,3.0,3.8,.781,2.4,2.6,1.1,2.4,3.7,4.6,1.7,0.1,16.7,Career Averages
165,Zach Randolph,-,1116,31.0,6.7,14.1,.471,0.2,0.7,.273,3.1,4.1,.764,2.1,2.4,2.9,6.2,9.1,1.8,0.7,0.3,16.6,Career Averages
762,Eric Gordon *,-,665,32.8,5.6,13.2,.425,2.3,6.3,.370,3.0,3.7,.811,2.0,2.0,0.4,2.1,2.5,2.9,0.9,0.3,16.6,Career Averages
66022,Lenny Wilkens,-,1077,35.3,5.7,13.3,.432,0.0,0.0,.000,5.0,6.5,.774,0.0,3.1,0.8,2.0,4.7,6.7,1.3,0.2,16.5,Career Averages
66161,Connie Hawkins,-,499,34.5,6.0,12.9,.467,0.0,0.0,.000,4.4,5.6,.785,0.0,2.9,1.7,4.5,8.0,4.1,1.2,0.8,16.5,Career Averages
837,Derrick Coleman,PHI,781,33.2,5.9,13.2,.447,0.4,1.4,.295,4.3,5.5,.769,2.6,2.6,2.7,6.6,9.3,2.5,0.8,1.3,16.5,Career Averages
1256,Terry Cummings,SAS,1183,28.7,6.8,14.1,.484,0.0,0.1,.295,2.8,4.0,.706,1.9,3.2,2.7,4.6,7.3,1.9,1.1,0.5,16.4,Career Averages
66201,Maurice Stokes,SAC,202,37.3,6.2,17.7,.351,0.0,0.0,.000,4.0,5.8,.698,0.0,3.9,0.0,0.0,17.3,5.3,0.0,0.0,16.4,Career Averages
41364,Ben Simmons *,PHI,217,34.3,6.7,12.0,.560,0.0,0.1,.083,2.9,4.9,.593,3.5,2.8,2.0,6.3,8.3,8.0,1.7,0.8,16.4,Career Averages
66046,Dick Van Arsdale,-,921,34.5,5.9,12.7,.464,0.0,0.0,.000,4.6,5.8,.790,0.0,2.8,0.7,1.7,4.1,3.3,0.9,0.2,16.4,Career Averages
66356,Joe Fulks,GSW,489,23.4,5.8,19.1,.302,0.0,0.0,.000,4.8,6.3,.766,0.0,3.6,0.0,0.0,5.3,1.2,0.0,0.0,16.4,Career Averages
736,Gary Payton,SEA,1335,35.3,6.5,14.0,.466,0.8,2.7,.317,2.4,3.4,.729,2.3,2.4,1.0,2.9,3.9,6.7,1.8,0.2,16.3,Career Averages
60,Deron Williams,-,845,34.2,5.8,13.0,.445,1.4,3.9,.357,3.4,4.1,.822,2.8,2.5,0.4,2.7,3.1,8.1,1.0,0.2,16.3,Career Averages
72279,Brandon Ingram *,-,252,32.2,6.0,13.0,.459,1.1,3.1,.360,3.3,4.6,.722,2.3,2.6,0.8,4.2,5.1,3.2,0.7,0.6,16.3,Career Averages
66151,Archie Clark,-,725,32.5,6.5,13.5,.480,0.0,0.0,.000,3.4,4.4,.769,0.0,2.5,0.6,1.8,3.3,4.8,1.1,0.1,16.3,Career Averages
4294,Khris Middleton *,-,517,31.5,5.9,13.0,.458,1.7,4.5,.392,2.7,3.0,.876,1.9,2.6,0.6,4.1,4.6,3.4,1.2,0.2,16.3,Career Averages
486,Carlos Boozer,-,861,31.2,6.8,13.0,.521,0.0,0.0,.071,2.6,3.7,.722,2.1,3.0,2.4,7.1,9.5,2.2,0.9,0.4,16.2,Career Averages
65801,Brian Winters,-,650,30.7,6.9,14.5,.475,0.4,1.2,.363,2.2,2.6,.842,2.4,2.8,0.7,1.9,2.6,4.1,1.2,0.3,16.2,Career Averages
4679,Darrell Griffith,UTA,765,28.0,6.8,14.8,.463,0.7,2.1,.332,1.8,2.6,.707,2.1,2.2,1.0,2.3,3.3,2.1,1.2,0.3,16.2,Career Averages
1540,Larry Johnson,NYK,707,36.3,6.2,12.9,.484,0.5,1.6,.332,3.2,4.2,.766,2.0,2.7,2.5,5.0,7.5,3.3,0.7,0.4,16.2,Career Averages
59503,De'Aaron Fox *,SAC,205,30.3,6.0,13.2,.451,0.9,2.8,.328,3.3,4.7,.718,2.7,2.5,0.5,2.9,3.4,6.1,1.4,0.4,16.2,Career Averages
83940,John Collins *,ATL,176,28.3,6.4,11.3,.571,0.7,2.0,.369,2.6,3.4,.757,1.7,3.1,2.9,5.9,8.8,1.6,0.6,1.1,16.2,Career Averages
66300,Jeff Mullins,-,804,30.6,6.7,14.5,.463,0.0,0.0,.000,2.8,3.4,.814,0.0,2.7,0.8,1.7,4.3,3.8,0.8,0.2,16.2,Career Averages
761,Danilo Gallinari *,-,611,30.9,4.9,11.5,.427,2.0,5.2,.380,4.4,5.0,.873,1.3,1.8,0.7,4.2,4.9,2.0,0.8,0.4,16.2,Career Averages
53967,Lauri Markkanen *,CHI,170,30.6,5.7,13.2,.430,2.2,6.2,.356,2.6,3.0,.848,1.5,1.9,1.3,6.3,7.6,1.3,0.7,0.6,16.1,Career Averages
1252,Joe Dumars,DET,1018,34.5,5.9,12.8,.460,1.0,2.5,.382,3.4,4.0,.843,2.0,1.8,0.7,1.5,2.2,4.5,0.9,0.1,16.1,Career Averages
541,Baron Davis,-,835,34.2,5.9,14.3,.409,1.6,5.0,.320,2.8,3.9,.711,2.8,2.8,0.9,2.9,3.8,7.2,1.8,0.4,16.1,Career Averages
6925,Nikola Vucevic *,-,598,30.3,7.0,14.0,.499,0.5,1.4,.335,1.6,2.2,.746,1.7,2.5,2.7,7.5,10.2,2.6,0.9,0.9,16.1,Career Averages
24301,Julius Randle *,-,375,29.2,6.1,12.3,.493,0.4,1.5,.295,3.5,4.8,.724,2.5,3.2,2.2,6.8,9.0,2.8,0.7,0.5,16.1,Career Averages
725,Scottie Pippen,CHI,1178,34.9,6.3,13.3,.473,0.8,2.5,.326,2.7,3.8,.704,2.8,2.8,1.8,4.6,6.4,5.2,2.0,0.8,16.1,Career Averages
66149,Dave DeBusschere,-,875,35.7,6.5,15.1,.432,0.0,0.0,.000,3.0,4.3,.699,0.0,3.2,1.9,8.8,11.0,2.9,0.9,0.5,16.1,Career Averages
81004,Kyle Kuzma *,LAL,208,30.0,6.0,13.4,.449,1.8,5.4,.331,2.2,2.9,.732,1.8,2.2,1.0,4.5,5.5,1.9,0.6,0.4,16.0,Career Averages
1395,Eddie Johnson,KCK,1199,27.2,6.4,13.6,.472,0.5,1.4,.335,2.7,3.2,.840,1.7,2.5,1.5,2.5,4.0,2.1,0.6,0.2,16.0,Career Averages
280,Keith Van Horn,NJN,575,31.6,5.9,13.3,.443,1.0,2.9,.361,3.2,3.8,.834,2.2,3.0,2.0,4.8,6.8,1.6,0.8,0.5,16.0,Career Averages
4678,Orlando Woolridge,-,851,28.3,6.1,11.8,.513,0.0,0.1,.091,3.9,5.3,.737,2.0,2.5,1.6,2.7,4.3,1.9,0.6,0.7,16.0,Career Averages
958,Cuttino Mobley,HOU,748,36.9,5.8,13.3,.433,1.5,3.8,.378,3.0,3.6,.834,2.0,2.3,0.7,3.2,3.9,2.7,1.2,0.4,16.0,Career Averages
160,Joe Johnson,-,1276,34.7,6.1,13.9,.441,1.6,4.2,.371,2.2,2.7,.802,1.9,1.8,0.8,3.1,4.0,3.9,0.8,0.2,16.0,Career Averages
66186,Zelmo Beaty,-,570,32.2,6.0,12.7,.469,0.0,0.0,.000,4.1,5.4,.750,0.0,3.7,1.3,3.4,10.4,1.5,0.7,0.4,16.0,Career Averages
550,Corey Maggette,-,827,28.2,4.9,10.8,.453,0.6,1.7,.324,5.6,6.8,.822,2.3,2.8,1.1,3.8,4.9,2.1,0.7,0.2,16.0,Career Averages
4665,Andrew Toney,PHI,468,27.0,6.1,12.2,.500,0.3,0.9,.342,3.4,4.3,.797,3.0,2.9,0.5,1.7,2.2,4.2,0.8,0.2,15.9,Career Averages
7119,Tobias Harris *,-,618,30.8,6.1,12.9,.471,1.3,3.6,.364,2.5,3.1,.820,1.4,2.0,1.0,5.1,6.1,2.0,0.7,0.5,15.9,Career Averages
66354,Ralph Beard,IND,126,11.2,5.9,16.2,.366,0.0,0.0,.000,4.0,5.2,.770,0.0,1.8,0.0,0.0,3.8,4.4,0.0,0.0,15.9,Career Averages
544,Elton Brand,-,1058,33.0,6.2,12.5,.500,0.0,0.0,.095,3.4,4.7,.736,1.9,2.9,3.1,5.4,8.5,2.1,0.9,1.7,15.9,Career Averages
42415,Buddy Hield *,-,316,27.7,5.9,13.4,.441,2.8,6.7,.411,1.3,1.5,.866,1.7,2.0,0.8,3.4,4.2,2.2,0.8,0.3,15.9,Career Averages
66566,Don Ohl,-,727,30.8,6.4,14.9,.434,0.0,0.0,.000,3.0,4.1,.732,0.0,2.8,0.0,0.0,3.0,3.1,0.0,0.0,15.9,Career Averages
1615,Jrue Holiday *,-,713,33.2,6.3,13.8,.453,1.3,3.7,.354,2.0,2.6,.777,2.8,2.3,0.9,3.1,3.9,6.4,1.5,0.5,15.9,Career Averages
56769,Campy Russell,-,566,29.6,6.0,13.1,.459,0.2,0.5,.366,3.8,4.9,.772,3.0,2.7,1.6,3.2,4.8,3.0,1.0,0.2,15.8,Career Averages
66549,Dick Barnett,-,971,29.8,6.2,13.6,.456,0.0,0.0,.000,3.4,4.5,.761,0.0,2.6,0.2,0.6,2.9,2.8,0.2,0.0,15.8,Career Averages
66576,Willie Naulls,-,716,28.8,6.3,15.6,.406,0.0,0.0,.000,3.1,3.9,.812,0.0,3.1,0.0,0.0,9.1,1.6,0.0,0.0,15.8,Career Averages
913,Sam Cassell,MIL,993,30.0,5.7,12.6,.454,0.7,2.0,.331,3.6,4.2,.861,2.4,2.8,0.6,2.6,3.2,6.0,1.1,0.2,15.7,Career Averages
56757,Billy Knight,-,671,27.4,6.1,12.0,.506,0.1,0.3,.274,3.6,4.3,.830,2.1,1.8,1.7,2.8,4.5,2.1,0.9,0.1,15.7,Career Averages
1601,Tyreke Evans,-,594,30.7,5.9,13.4,.440,0.8,2.6,.323,3.1,4.1,.757,2.5,2.2,0.8,3.7,4.6,4.8,1.2,0.4,15.7,Career Averages
1283,Dale Ellis,SEA,1209,28.8,6.1,12.6,.479,1.4,3.5,.403,2.2,2.8,.784,1.5,2.1,1.3,2.2,3.5,1.4,0.8,0.2,15.7,Career Averages
4661,Norm Nixon,LAL,768,35.5,6.8,14.1,.483,0.2,0.6,.294,2.0,2.6,.772,3.1,2.6,0.6,2.0,2.6,8.3,1.5,0.1,15.7,Career Averages
265,Michael Finley,DAL,1103,34.4,6.1,13.7,.444,1.3,3.5,.375,2.2,2.7,.811,1.5,1.6,1.0,3.3,4.4,2.9,0.9,0.3,15.7,Career Averages
384,Al Jefferson,-,915,28.7,6.7,13.5,.499,0.0,0.1,.121,2.2,3.1,.711,1.3,2.6,2.2,6.2,8.4,1.5,0.7,1.2,15.7,Career Averages
1518,Xavier McDaniel,SEA,870,29.0,6.5,13.4,.486,0.1,0.3,.262,2.5,3.5,.717,2.2,2.9,2.4,3.7,6.1,2.0,0.9,0.5,15.6,Career Averages
66164,Rudy LaRusso,-,736,33.3,5.6,12.9,.431,0.0,0.0,.000,4.5,5.9,.767,0.0,3.5,0.0,0.0,9.4,2.1,0.0,0.0,15.6,Career Averages
66402,Ed Sadowski,-,229,42.3,5.6,15.7,.354,0.0,0.0,.000,4.5,6.4,.697,0.0,3.9,0.0,0.0,0.0,1.8,0.0,0.0,15.6,Career Averages
4660,Jack Sikma,SEA,1107,33.4,5.8,12.5,.464,0.2,0.7,.328,3.9,4.6,.849,2.3,3.5,2.3,7.5,9.8,3.2,1.1,0.9,15.6,Career Averages
64282,Paul Westphal,-,823,25.5,6.2,12.3,.504,0.2,0.7,.275,3.2,3.8,.820,2.6,2.1,0.5,1.5,1.9,4.4,1.3,0.3,15.6,Career Averages
4630,Sidney Moncrief,MIL,767,30.2,5.4,10.7,.502,0.1,0.5,.284,4.7,5.6,.830,2.0,2.1,1.9,2.8,4.7,3.6,1.2,0.3,15.6,Career Averages
49976,Jamal Murray *,DEN,297,29.2,5.7,13.0,.439,1.8,5.1,.358,2.3,2.6,.880,1.9,1.9,0.8,2.8,3.6,3.7,0.9,0.3,15.6,Career Averages
88806,"Jaren Jackson, Jr. *",MEM,115,27.3,5.7,11.7,.485,1.7,4.4,.384,2.5,3.3,.757,1.7,3.9,1.1,3.5,4.6,1.2,0.8,1.5,15.5,Career Averages
268,Tony Parker,-,1254,30.5,6.2,12.6,.491,0.4,1.3,.324,2.7,3.6,.751,2.3,1.6,0.4,2.4,2.7,5.6,0.8,0.1,15.5,Career Averages
56756,Truck Robinson,-,772,32.6,6.2,12.9,.483,0.0,0.0,1.000,3.1,4.6,.662,3.0,2.9,2.6,6.8,9.4,1.7,0.7,0.7,15.5,Career Averages
52257,Ray Williams,-,655,28.2,6.0,13.4,.451,0.2,0.8,.238,3.3,4.1,.802,3.2,3.3,1.2,2.4,3.6,5.8,1.8,0.3,15.5,Career Averages
24292,T.J. Warren *,-,328,28.8,6.4,12.6,.507,0.8,2.1,.361,1.9,2.5,.779,1.0,2.4,1.4,2.8,4.1,1.2,1.0,0.5,15.5,Career Averages
4624,Ralph Sampson,-,456,29.8,6.4,13.2,.486,0.0,0.1,.172,2.6,3.9,.661,3.0,3.5,2.6,6.2,8.8,2.3,0.9,1.6,15.4,Career Averages
50938,Alvan Adams,PHX,760,28.8,6.3,12.7,.497,0.0,0.0,.100,2.7,3.5,.786,2.8,3.3,2.2,5.4,7.6,4.3,1.4,0.9,15.4,Career Averages
2519,Drazen Petrovic,-,290,26.4,5.9,11.6,.506,0.9,2.0,.437,2.7,3.3,.841,2.1,2.6,0.8,1.5,2.3,2.4,0.9,0.1,15.4,Career Averages
570,Michael Dickerson,-,212,35.3,5.8,13.3,.432,1.4,3.4,.402,2.5,3.2,.784,1.9,2.6,0.8,2.0,2.9,2.6,1.0,0.4,15.4,Career Averages
65886,Austin Carr,-,682,28.8,6.4,14.2,.449,0.0,0.1,.154,2.6,3.2,.804,1.6,2.0,1.3,1.4,2.9,2.8,0.8,0.1,15.4,Career Averages
66759,Kevin Loughery,-,755,29.4,5.9,14.3,.413,0.0,0.0,.000,3.5,4.3,.803,0.0,3.4,0.0,0.0,3.0,3.7,0.0,0.0,15.3,Career Averages
1529,Wayman Tisdale,-,840,28.4,6.4,12.6,.505,0.0,0.0,.000,2.6,3.4,.760,1.7,3.3,1.9,4.2,6.1,1.3,0.6,0.6,15.3,Career Averages
66047,Tom Van Arsdale,-,929,30.9,5.9,13.7,.431,0.0,0.0,.000,3.5,4.5,.762,0.0,3.1,0.8,2.5,4.2,2.2,0.7,0.1,15.3,Career Averages
8226,Gordon Hayward *,-,641,30.8,5.3,11.6,.451,1.3,3.6,.366,3.5,4.2,.823,2.0,1.8,0.8,3.6,4.4,3.5,1.0,0.4,15.3,Career Averages
24684,Kendrick Nunn *,MIA,67,29.3,6.0,13.6,.439,2.0,5.8,.350,1.3,1.5,.850,1.7,2.3,0.3,2.4,2.7,3.3,0.8,0.2,15.3,Career Averages
66160,Joe Caldwell,-,468,29.6,6.3,13.8,.459,0.0,0.0,.000,2.6,4.1,.634,0.0,2.8,0.0,0.0,5.1,2.7,0.0,0.0,15.2,Career Averages
1461,Mark Price,CLE,722,29.9,5.5,11.6,.472,1.4,3.4,.402,3.0,3.3,.904,2.5,1.3,0.6,2.0,2.6,6.7,1.2,0.1,15.2,Career Averages
546,Shawn Marion,-,1163,34.5,6.3,12.9,.484,0.7,2.1,.331,2.0,2.5,.810,1.5,2.2,2.3,6.3,8.7,1.9,1.5,1.1,15.2,Career Averages
980,Penny Hardaway,ORL,704,33.7,5.7,12.4,.458,0.7,2.3,.316,3.1,4.0,.774,2.5,2.2,1.4,3.1,4.5,5.0,1.6,0.4,15.2,Career Averages
66058,Fred Carter,-,611,30.0,6.4,15.1,.425,0.0,0.0,.000,2.4,3.4,.693,0.0,2.8,1.1,2.7,3.9,3.5,1.2,0.2,15.2,Career Averages
4675,Dan Roundfield,-,746,31.4,5.7,11.9,.485,0.0,0.1,.115,3.7,5.0,.738,2.6,3.4,3.3,6.4,9.7,2.2,0.9,1.5,15.2,Career Averages
50307,Jay Vincent,-,576,27.0,6.1,12.8,.474,0.0,0.0,.148,3.0,3.9,.784,1.9,2.8,1.7,3.8,5.5,2.0,0.7,0.3,15.2,Career Averages
197,Chauncey Billups,DET,1043,31.6,4.5,10.9,.415,1.8,4.5,.387,4.3,4.8,.894,2.0,2.1,0.5,2.4,2.9,5.4,1.0,0.2,15.2,Career Averages
65988,Cazzie Russell,-,817,27.2,6.3,13.7,.464,0.0,0.0,.000,2.5,3.0,.827,1.0,2.1,1.1,2.2,3.8,2.2,0.8,0.1,15.1,Career Averages
941,Stephen Jackson,-,858,31.9,5.4,13.0,.414,1.5,4.4,.333,2.9,3.7,.798,2.5,2.4,0.8,3.1,3.9,3.1,1.3,0.4,15.1,Career Averages
65961,Bill Russell,BOS,963,42.3,5.9,13.4,.440,0.0,0.0,.000,3.3,5.8,.561,0.0,2.7,0.0,0.0,22.5,4.3,0.0,0.0,15.1,Career Averages
65802,Phil Smith,-,659,29.1,6.1,12.8,.476,0.1,0.3,.253,2.9,3.7,.779,2.4,2.5,0.9,2.1,3.0,3.9,1.1,0.3,15.1,Career Averages
51360,"Eddie Johnson, Jr.",-,675,29.6,5.9,12.5,.476,0.2,0.6,.325,3.0,3.8,.791,2.5,2.5,0.7,1.6,2.3,5.1,1.1,0.1,15.1,Career Averages
66049,Nate Thurmond,-,964,37.2,5.7,13.6,.421,0.0,0.0,.000,3.5,5.3,.667,0.0,2.7,2.8,6.8,15.0,2.7,0.5,2.1,15.0,Career Averages
1014,Vin Baker,SEA,791,32.5,5.9,12.2,.485,0.0,0.2,.215,3.1,4.8,.638,2.2,3.2,2.9,4.6,7.4,1.9,0.7,1.0,15.0,Career Averages
65845,Mike Newlin,-,837,29.4,5.6,12.1,.466,0.3,0.9,.302,3.6,4.1,.870,2.5,3.0,0.8,2.0,3.0,4.0,1.0,0.1,14.9,Career Averages
